split,image,label,readable,width,height,has_label,box_count,invalid_label_lines,classes,image_level_class
train,datasets/brain-tumor/images/train/00263_117.jpg,datasets/brain-tumor/labels/train/00263_117.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00263_123.jpg,datasets/brain-tumor/labels/train/00263_123.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00263_125.jpg,datasets/brain-tumor/labels/train/00263_125.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00263_130.jpg,datasets/brain-tumor/labels/train/00263_130.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00263_133.jpg,datasets/brain-tumor/labels/train/00263_133.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00263_137.jpg,datasets/brain-tumor/labels/train/00263_137.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00270_11.jpg,datasets/brain-tumor/labels/train/00270_11.txt,True,448,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00270_12.jpg,datasets/brain-tumor/labels/train/00270_12.txt,True,448,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00270_13.jpg,datasets/brain-tumor/labels/train/00270_13.txt,True,448,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00271_106.jpg,datasets/brain-tumor/labels/train/00271_106.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00271_111.jpg,datasets/brain-tumor/labels/train/00271_111.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00271_116.jpg,datasets/brain-tumor/labels/train/00271_116.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00271_117.jpg,datasets/brain-tumor/labels/train/00271_117.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00271_122.jpg,datasets/brain-tumor/labels/train/00271_122.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00271_124.jpg,datasets/brain-tumor/labels/train/00271_124.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00271_128.jpg,datasets/brain-tumor/labels/train/00271_128.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00271_130.jpg,datasets/brain-tumor/labels/train/00271_130.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00271_134.jpg,datasets/brain-tumor/labels/train/00271_134.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00271_145.jpg,datasets/brain-tumor/labels/train/00271_145.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00273_103.jpg,datasets/brain-tumor/labels/train/00273_103.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00273_109.jpg,datasets/brain-tumor/labels/train/00273_109.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00273_86.jpg,datasets/brain-tumor/labels/train/00273_86.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00273_90.jpg,datasets/brain-tumor/labels/train/00273_90.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00273_96.jpg,datasets/brain-tumor/labels/train/00273_96.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00281_104.jpg,datasets/brain-tumor/labels/train/00281_104.txt,True,256,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00281_110.jpg,datasets/brain-tumor/labels/train/00281_110.txt,True,256,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00281_116.jpg,datasets/brain-tumor/labels/train/00281_116.txt,True,256,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00281_117.jpg,datasets/brain-tumor/labels/train/00281_117.txt,True,256,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00281_122.jpg,datasets/brain-tumor/labels/train/00281_122.txt,True,256,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00281_124.jpg,datasets/brain-tumor/labels/train/00281_124.txt,True,256,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00281_128.jpg,datasets/brain-tumor/labels/train/00281_128.txt,True,256,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00281_98.jpg,datasets/brain-tumor/labels/train/00281_98.txt,True,256,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00282_83.jpg,datasets/brain-tumor/labels/train/00282_83.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00282_87.jpg,datasets/brain-tumor/labels/train/00282_87.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00282_93.jpg,datasets/brain-tumor/labels/train/00282_93.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00282_99.jpg,datasets/brain-tumor/labels/train/00282_99.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00284_149.jpg,datasets/brain-tumor/labels/train/00284_149.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00285_87.jpg,datasets/brain-tumor/labels/train/00285_87.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00285_93.jpg,datasets/brain-tumor/labels/train/00285_93.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00291_22.jpg,datasets/brain-tumor/labels/train/00291_22.txt,True,416,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00291_23.jpg,datasets/brain-tumor/labels/train/00291_23.txt,True,416,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00291_24.jpg,datasets/brain-tumor/labels/train/00291_24.txt,True,416,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00294_20.jpg,datasets/brain-tumor/labels/train/00294_20.txt,True,448,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00294_21.jpg,datasets/brain-tumor/labels/train/00294_21.txt,True,448,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00294_22.jpg,datasets/brain-tumor/labels/train/00294_22.txt,True,448,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00294_23.jpg,datasets/brain-tumor/labels/train/00294_23.txt,True,448,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00296_118.jpg,datasets/brain-tumor/labels/train/00296_118.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00296_124.jpg,datasets/brain-tumor/labels/train/00296_124.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00296_125.jpg,datasets/brain-tumor/labels/train/00296_125.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00296_130.jpg,datasets/brain-tumor/labels/train/00296_130.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00296_132.jpg,datasets/brain-tumor/labels/train/00296_132.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00299_101.jpg,datasets/brain-tumor/labels/train/00299_101.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00299_91.jpg,datasets/brain-tumor/labels/train/00299_91.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00303_81.jpg,datasets/brain-tumor/labels/train/00303_81.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00303_85.jpg,datasets/brain-tumor/labels/train/00303_85.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00304_101.jpg,datasets/brain-tumor/labels/train/00304_101.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00304_107.jpg,datasets/brain-tumor/labels/train/00304_107.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00304_113.jpg,datasets/brain-tumor/labels/train/00304_113.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00304_119.jpg,datasets/brain-tumor/labels/train/00304_119.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00304_98.jpg,datasets/brain-tumor/labels/train/00304_98.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00305_105.jpg,datasets/brain-tumor/labels/train/00305_105.txt,True,256,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00305_107.jpg,datasets/brain-tumor/labels/train/00305_107.txt,True,256,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00305_113.jpg,datasets/brain-tumor/labels/train/00305_113.txt,True,256,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00305_116.jpg,datasets/brain-tumor/labels/train/00305_116.txt,True,256,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00305_97.jpg,datasets/brain-tumor/labels/train/00305_97.txt,True,256,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00305_98.jpg,datasets/brain-tumor/labels/train/00305_98.txt,True,256,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00306_102.jpg,datasets/brain-tumor/labels/train/00306_102.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00306_109.jpg,datasets/brain-tumor/labels/train/00306_109.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00306_115.jpg,datasets/brain-tumor/labels/train/00306_115.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00306_92.jpg,datasets/brain-tumor/labels/train/00306_92.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00306_96.jpg,datasets/brain-tumor/labels/train/00306_96.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00311_105.jpg,datasets/brain-tumor/labels/train/00311_105.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00311_111.jpg,datasets/brain-tumor/labels/train/00311_111.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00311_117.jpg,datasets/brain-tumor/labels/train/00311_117.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00311_118.jpg,datasets/brain-tumor/labels/train/00311_118.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00311_123.jpg,datasets/brain-tumor/labels/train/00311_123.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00313_118.jpg,datasets/brain-tumor/labels/train/00313_118.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00313_119.jpg,datasets/brain-tumor/labels/train/00313_119.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00313_124.jpg,datasets/brain-tumor/labels/train/00313_124.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00313_126.jpg,datasets/brain-tumor/labels/train/00313_126.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00313_130.jpg,datasets/brain-tumor/labels/train/00313_130.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00313_133.jpg,datasets/brain-tumor/labels/train/00313_133.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00317_20.jpg,datasets/brain-tumor/labels/train/00317_20.txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00317_21.jpg,datasets/brain-tumor/labels/train/00317_21.txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00317_22.jpg,datasets/brain-tumor/labels/train/00317_22.txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00317_23.jpg,datasets/brain-tumor/labels/train/00317_23.txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00317_24.jpg,datasets/brain-tumor/labels/train/00317_24.txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00317_25.jpg,datasets/brain-tumor/labels/train/00317_25.txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00317_26.jpg,datasets/brain-tumor/labels/train/00317_26.txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00317_27.jpg,datasets/brain-tumor/labels/train/00317_27.txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00317_28.jpg,datasets/brain-tumor/labels/train/00317_28.txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00322_108.jpg,datasets/brain-tumor/labels/train/00322_108.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00322_114.jpg,datasets/brain-tumor/labels/train/00322_114.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00322_115.jpg,datasets/brain-tumor/labels/train/00322_115.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00322_121.jpg,datasets/brain-tumor/labels/train/00322_121.txt,True,192,256,True,2,0,1,positive
train,datasets/brain-tumor/images/train/00322_122.jpg,datasets/brain-tumor/labels/train/00322_122.txt,True,192,256,True,2,0,1,positive
train,datasets/brain-tumor/images/train/00322_127.jpg,datasets/brain-tumor/labels/train/00322_127.txt,True,192,256,True,2,0,1,positive
train,datasets/brain-tumor/images/train/00322_130.jpg,datasets/brain-tumor/labels/train/00322_130.txt,True,192,256,True,2,0,1,positive
train,datasets/brain-tumor/images/train/00322_134.jpg,datasets/brain-tumor/labels/train/00322_134.txt,True,192,256,True,2,0,1,positive
train,datasets/brain-tumor/images/train/00322_140.jpg,datasets/brain-tumor/labels/train/00322_140.txt,True,192,256,True,2,0,1,positive
train,datasets/brain-tumor/images/train/00322_147.jpg,datasets/brain-tumor/labels/train/00322_147.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00322_153.jpg,datasets/brain-tumor/labels/train/00322_153.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00328_100.jpg,datasets/brain-tumor/labels/train/00328_100.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00328_90.jpg,datasets/brain-tumor/labels/train/00328_90.txt,True,192,256,True,2,0,1,positive
train,datasets/brain-tumor/images/train/00328_94.jpg,datasets/brain-tumor/labels/train/00328_94.txt,True,192,256,True,2,0,1,positive
train,datasets/brain-tumor/images/train/00329_87.jpg,datasets/brain-tumor/labels/train/00329_87.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00329_90.jpg,datasets/brain-tumor/labels/train/00329_90.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00332_141.jpg,datasets/brain-tumor/labels/train/00332_141.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00332_147.jpg,datasets/brain-tumor/labels/train/00332_147.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00334_101.jpg,datasets/brain-tumor/labels/train/00334_101.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00334_108.jpg,datasets/brain-tumor/labels/train/00334_108.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00334_114.jpg,datasets/brain-tumor/labels/train/00334_114.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00334_120.jpg,datasets/brain-tumor/labels/train/00334_120.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00334_121.jpg,datasets/brain-tumor/labels/train/00334_121.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00334_91.jpg,datasets/brain-tumor/labels/train/00334_91.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00334_95.jpg,datasets/brain-tumor/labels/train/00334_95.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00338_15.jpg,datasets/brain-tumor/labels/train/00338_15.txt,True,320,320,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00340_119.jpg,datasets/brain-tumor/labels/train/00340_119.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00340_121.jpg,datasets/brain-tumor/labels/train/00340_121.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00340_126.jpg,datasets/brain-tumor/labels/train/00340_126.txt,True,192,256,True,2,0,1,positive
train,datasets/brain-tumor/images/train/00340_128.jpg,datasets/brain-tumor/labels/train/00340_128.txt,True,192,256,True,2,0,1,positive
train,datasets/brain-tumor/images/train/00340_132.jpg,datasets/brain-tumor/labels/train/00340_132.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00340_138.jpg,datasets/brain-tumor/labels/train/00340_138.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00350_126.jpg,datasets/brain-tumor/labels/train/00350_126.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00350_128.jpg,datasets/brain-tumor/labels/train/00350_128.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00350_132.jpg,datasets/brain-tumor/labels/train/00350_132.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00350_135.jpg,datasets/brain-tumor/labels/train/00350_135.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00350_139.jpg,datasets/brain-tumor/labels/train/00350_139.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00350_145.jpg,datasets/brain-tumor/labels/train/00350_145.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00350_151.jpg,datasets/brain-tumor/labels/train/00350_151.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00350_157.jpg,datasets/brain-tumor/labels/train/00350_157.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00352_103.jpg,datasets/brain-tumor/labels/train/00352_103.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00352_93.jpg,datasets/brain-tumor/labels/train/00352_93.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00352_97.jpg,datasets/brain-tumor/labels/train/00352_97.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00359_103.jpg,datasets/brain-tumor/labels/train/00359_103.txt,True,256,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00359_109.jpg,datasets/brain-tumor/labels/train/00359_109.txt,True,256,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00359_115.jpg,datasets/brain-tumor/labels/train/00359_115.txt,True,256,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00359_116.jpg,datasets/brain-tumor/labels/train/00359_116.txt,True,256,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00359_121.jpg,datasets/brain-tumor/labels/train/00359_121.txt,True,256,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00359_123.jpg,datasets/brain-tumor/labels/train/00359_123.txt,True,256,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00359_97.jpg,datasets/brain-tumor/labels/train/00359_97.txt,True,256,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00360_102.jpg,datasets/brain-tumor/labels/train/00360_102.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00360_108.jpg,datasets/brain-tumor/labels/train/00360_108.txt,True,192,256,False,0,0,,negative
train,datasets/brain-tumor/images/train/00360_114.jpg,datasets/brain-tumor/labels/train/00360_114.txt,True,192,256,False,0,0,,negative
train,datasets/brain-tumor/images/train/00360_115.jpg,datasets/brain-tumor/labels/train/00360_115.txt,True,192,256,False,0,0,,negative
train,datasets/brain-tumor/images/train/00360_120.jpg,datasets/brain-tumor/labels/train/00360_120.txt,True,192,256,False,0,0,,negative
train,datasets/brain-tumor/images/train/00360_122.jpg,datasets/brain-tumor/labels/train/00360_122.txt,True,192,256,False,0,0,,negative
train,datasets/brain-tumor/images/train/00360_126.jpg,datasets/brain-tumor/labels/train/00360_126.txt,True,192,256,False,0,0,,negative
train,datasets/brain-tumor/images/train/00360_129.jpg,datasets/brain-tumor/labels/train/00360_129.txt,True,192,256,False,0,0,,negative
train,datasets/brain-tumor/images/train/00360_87.jpg,datasets/brain-tumor/labels/train/00360_87.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00360_90.jpg,datasets/brain-tumor/labels/train/00360_90.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00360_96.jpg,datasets/brain-tumor/labels/train/00360_96.txt,True,192,256,True,1,0,1,positive
train,datasets/brain-tumor/images/train/00364_107.jpg,datasets/brain-tumor/labels/train/00364_107.txt,True,192,256,False,0,0,,negative
train,datasets/brain-tumor/images/train/00364_113.jpg,datasets/brain-tumor/labels/train/00364_113.txt,True,192,256,False,0,0,,negative
train,datasets/brain-tumor/images/train/00364_119.jpg,datasets/brain-tumor/labels/train/00364_119.txt,True,192,256,False,0,0,,negative
train,datasets/brain-tumor/images/train/00364_120.jpg,datasets/brain-tumor/labels/train/00364_120.txt,True,192,256,False,0,0,,negative
train,datasets/brain-tumor/images/train/00364_125.jpg,datasets/brain-tumor/labels/train/00364_125.txt,True,192,256,False,0,0,,negative
train,datasets/brain-tumor/images/train/00364_127.jpg,datasets/brain-tumor/labels/train/00364_127.txt,True,192,256,False,0,0,,negative
train,datasets/brain-tumor/images/train/00406_98.jpg,datasets/brain-tumor/labels/train/00406_98.txt,True,192,256,False,0,0,,negative
train,datasets/brain-tumor/images/train/100 (2).jpg,datasets/brain-tumor/labels/train/100 (2).txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/100 (3).jpg,datasets/brain-tumor/labels/train/100 (3).txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/100.jpg,datasets/brain-tumor/labels/train/100.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/102 (2).jpg,datasets/brain-tumor/labels/train/102 (2).txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/102 (3).jpg,datasets/brain-tumor/labels/train/102 (3).txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/102 (4).jpg,datasets/brain-tumor/labels/train/102 (4).txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/102.jpg,datasets/brain-tumor/labels/train/102.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/103 (2).jpg,datasets/brain-tumor/labels/train/103 (2).txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/103.jpg,datasets/brain-tumor/labels/train/103.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/104 (2).jpg,datasets/brain-tumor/labels/train/104 (2).txt,True,256,256,True,1,0,0,negative
train,datasets/brain-tumor/images/train/104 (3).jpg,datasets/brain-tumor/labels/train/104 (3).txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/104.jpg,datasets/brain-tumor/labels/train/104.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/105.jpg,datasets/brain-tumor/labels/train/105.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/106 (2).jpg,datasets/brain-tumor/labels/train/106 (2).txt,True,256,256,True,1,0,0,negative
train,datasets/brain-tumor/images/train/106.jpg,datasets/brain-tumor/labels/train/106.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/107.jpg,datasets/brain-tumor/labels/train/107.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/108.jpg,datasets/brain-tumor/labels/train/108.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/109 (2).jpg,datasets/brain-tumor/labels/train/109 (2).txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/109.jpg,datasets/brain-tumor/labels/train/109.txt,True,256,256,True,1,0,0,negative
train,datasets/brain-tumor/images/train/110 (2).jpg,datasets/brain-tumor/labels/train/110 (2).txt,True,256,256,True,1,0,0,negative
train,datasets/brain-tumor/images/train/110.jpg,datasets/brain-tumor/labels/train/110.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/111.jpg,datasets/brain-tumor/labels/train/111.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/112 (2).jpg,datasets/brain-tumor/labels/train/112 (2).txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/112.jpg,datasets/brain-tumor/labels/train/112.txt,True,256,256,True,1,0,0,negative
train,datasets/brain-tumor/images/train/113 (2).jpg,datasets/brain-tumor/labels/train/113 (2).txt,True,256,256,True,1,0,0,negative
train,datasets/brain-tumor/images/train/113.jpg,datasets/brain-tumor/labels/train/113.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/114.jpg,datasets/brain-tumor/labels/train/114.txt,True,256,256,True,1,0,0,negative
train,datasets/brain-tumor/images/train/115.jpg,datasets/brain-tumor/labels/train/115.txt,True,256,256,True,1,0,0,negative
train,datasets/brain-tumor/images/train/116.jpg,datasets/brain-tumor/labels/train/116.txt,True,256,256,True,1,0,0,negative
train,datasets/brain-tumor/images/train/118.jpg,datasets/brain-tumor/labels/train/118.txt,True,256,256,True,1,0,0,negative
train,datasets/brain-tumor/images/train/119.jpg,datasets/brain-tumor/labels/train/119.txt,True,256,256,True,1,0,0,negative
train,datasets/brain-tumor/images/train/124.jpg,datasets/brain-tumor/labels/train/124.txt,True,256,256,True,1,0,0,negative
train,datasets/brain-tumor/images/train/125.jpg,datasets/brain-tumor/labels/train/125.txt,True,256,256,True,2,0,0,negative
train,datasets/brain-tumor/images/train/128 (2).jpg,datasets/brain-tumor/labels/train/128 (2).txt,True,256,256,True,2,0,0,negative
train,datasets/brain-tumor/images/train/128.jpg,datasets/brain-tumor/labels/train/128.txt,True,256,256,True,1,0,0,negative
train,datasets/brain-tumor/images/train/138.jpg,datasets/brain-tumor/labels/train/138.txt,True,256,256,True,1,0,0,negative
train,datasets/brain-tumor/images/train/144.jpg,datasets/brain-tumor/labels/train/144.txt,True,256,256,True,1,0,0,negative
train,datasets/brain-tumor/images/train/61 (3).jpg,datasets/brain-tumor/labels/train/61 (3).txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/61 (4).jpg,datasets/brain-tumor/labels/train/61 (4).txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/61 (5).jpg,datasets/brain-tumor/labels/train/61 (5).txt,True,512,512,True,2,0,1,positive
train,datasets/brain-tumor/images/train/61 (6).jpg,datasets/brain-tumor/labels/train/61 (6).txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/61 (7).jpg,datasets/brain-tumor/labels/train/61 (7).txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/61 (8).jpg,datasets/brain-tumor/labels/train/61 (8).txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/61.jpg,datasets/brain-tumor/labels/train/61.txt,True,512,512,True,1,0,0,negative
train,datasets/brain-tumor/images/train/62 (10).jpg,datasets/brain-tumor/labels/train/62 (10).txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/62 (11).jpg,datasets/brain-tumor/labels/train/62 (11).txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/62 (12).jpg,datasets/brain-tumor/labels/train/62 (12).txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/62 (13).jpg,datasets/brain-tumor/labels/train/62 (13).txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/62 (14).jpg,datasets/brain-tumor/labels/train/62 (14).txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/62 (15).jpg,datasets/brain-tumor/labels/train/62 (15).txt,True,512,512,True,1,0,1,positive
train,datasets/brain-tumor/images/train/62 (2).jpg,datasets/brain-tumor/labels/train/62 (2).txt,True,512,512,True,1,0,0,negative
