split,image,label,class_id,cx,cy,width,height,area
train,datasets/brain-tumor/images/train/00352_93.jpg,datasets/brain-tumor/labels/train/00352_93.txt,1,0.312989,0.683099,0.1518,0.143192,0.0217365456
train,datasets/brain-tumor/images/train/00352_97.jpg,datasets/brain-tumor/labels/train/00352_97.txt,1,0.335681,0.676643,0.143975,0.153756,0.022137020099999998
train,datasets/brain-tumor/images/train/00359_103.jpg,datasets/brain-tumor/labels/train/00359_103.txt,1,0.336854,0.659038,0.122066,0.11385,0.0138972141
train,datasets/brain-tumor/images/train/00359_109.jpg,datasets/brain-tumor/labels/train/00359_109.txt,1,0.336268,0.656103,0.123239,0.105634,0.013018228526
train,datasets/brain-tumor/images/train/00359_115.jpg,datasets/brain-tumor/labels/train/00359_115.txt,1,0.334507,0.662559,0.103286,0.09507,0.00981940002
train,datasets/brain-tumor/images/train/00359_116.jpg,datasets/brain-tumor/labels/train/00359_116.txt,1,0.331573,0.661972,0.102113,0.084507,0.008629263291
train,datasets/brain-tumor/images/train/00359_121.jpg,datasets/brain-tumor/labels/train/00359_121.txt,1,0.319836,0.678991,0.062207,0.062207,0.003869710849
train,datasets/brain-tumor/images/train/00359_123.jpg,datasets/brain-tumor/labels/train/00359_123.txt,1,0.323357,0.674883,0.059859,0.044601,0.0026697712590000003
train,datasets/brain-tumor/images/train/00359_97.jpg,datasets/brain-tumor/labels/train/00359_97.txt,1,0.357394,0.636737,0.059859,0.059859,0.003583099881
train,datasets/brain-tumor/images/train/00360_102.jpg,datasets/brain-tumor/labels/train/00360_102.txt,1,0.625196,0.66784,0.228482,0.199531,0.045589241941999994
train,datasets/brain-tumor/images/train/00360_87.jpg,datasets/brain-tumor/labels/train/00360_87.txt,1,0.625978,0.680164,0.170579,0.109155,0.018619550745
train,datasets/brain-tumor/images/train/00360_90.jpg,datasets/brain-tumor/labels/train/00360_90.txt,1,0.622066,0.704225,0.187793,0.129108,0.024245578644
train,datasets/brain-tumor/images/train/00360_96.jpg,datasets/brain-tumor/labels/train/00360_96.txt,1,0.615806,0.684272,0.231612,0.180751,0.041864100612
train,datasets/brain-tumor/images/train/100 (2).jpg,datasets/brain-tumor/labels/train/100 (2).txt,0,0.357394,0.321009,0.156103,0.174883,0.027299760949
train,datasets/brain-tumor/images/train/100 (3).jpg,datasets/brain-tumor/labels/train/100 (3).txt,1,0.36385,0.306338,0.103286,0.084507,0.008728390002
train,datasets/brain-tumor/images/train/100.jpg,datasets/brain-tumor/labels/train/100.txt,0,0.658451,0.327465,0.124413,0.13615,0.016938829949999998
train,datasets/brain-tumor/images/train/102 (2).jpg,datasets/brain-tumor/labels/train/102 (2).txt,1,0.348005,0.31162,0.170188,0.196009,0.033358379692
train,datasets/brain-tumor/images/train/102 (3).jpg,datasets/brain-tumor/labels/train/102 (3).txt,1,0.664319,0.374413,0.065728,0.08216,0.0054002124799999995
train,datasets/brain-tumor/images/train/102 (4).jpg,datasets/brain-tumor/labels/train/102 (4).txt,1,0.367371,0.308685,0.133803,0.107981,0.014448181743
train,datasets/brain-tumor/images/train/102.jpg,datasets/brain-tumor/labels/train/102.txt,0,0.646714,0.340962,0.105634,0.125587,0.013266257158000002
train,datasets/brain-tumor/images/train/103 (2).jpg,datasets/brain-tumor/labels/train/103 (2).txt,1,0.663732,0.375,0.043427,0.059859,0.002599496793
train,datasets/brain-tumor/images/train/103.jpg,datasets/brain-tumor/labels/train/103.txt,0,0.348005,0.312207,0.165493,0.201878,0.033409395854
train,datasets/brain-tumor/images/train/104 (2).jpg,datasets/brain-tumor/labels/train/104 (2).txt,0,0.533451,0.473005,0.134977,0.133803,0.018060327531000002
train,datasets/brain-tumor/images/train/104 (3).jpg,datasets/brain-tumor/labels/train/104 (3).txt,1,0.369718,0.312207,0.138498,0.110329,0.015280345842
train,datasets/brain-tumor/images/train/104.jpg,datasets/brain-tumor/labels/train/104.txt,0,0.348005,0.31162,0.172535,0.198357,0.034223524995
train,datasets/brain-tumor/images/train/105.jpg,datasets/brain-tumor/labels/train/105.txt,0,0.640258,0.309859,0.080986,0.105634,0.008554875124000001
train,datasets/brain-tumor/images/train/106 (2).jpg,datasets/brain-tumor/labels/train/106 (2).txt,0,0.534038,0.472418,0.13615,0.137324,0.0186966626
train,datasets/brain-tumor/images/train/106.jpg,datasets/brain-tumor/labels/train/106.txt,0,0.660211,0.323944,0.111502,0.126761,0.014134105022000002
train,datasets/brain-tumor/images/train/107.jpg,datasets/brain-tumor/labels/train/107.txt,0,0.353873,0.305164,0.16784,0.194836,0.03270127424
train,datasets/brain-tumor/images/train/108.jpg,datasets/brain-tumor/labels/train/108.txt,0,0.639085,0.325117,0.109155,0.13615,0.01486145325
train,datasets/brain-tumor/images/train/109 (2).jpg,datasets/brain-tumor/labels/train/109 (2).txt,1,0.359742,0.298709,0.158451,0.170188,0.026966458788
train,datasets/brain-tumor/images/train/109.jpg,datasets/brain-tumor/labels/train/109.txt,0,0.537559,0.47946,0.133803,0.139671,0.018688398813
train,datasets/brain-tumor/images/train/110 (2).jpg,datasets/brain-tumor/labels/train/110 (2).txt,0,0.620892,0.378521,0.051643,0.057512,0.002970092216
train,datasets/brain-tumor/images/train/110.jpg,datasets/brain-tumor/labels/train/110.txt,0,0.367371,0.30223,0.157277,0.172535,0.027135787195
train,datasets/brain-tumor/images/train/111.jpg,datasets/brain-tumor/labels/train/111.txt,0,0.630282,0.326878,0.077465,0.090376,0.00700097684
train,datasets/brain-tumor/images/train/112 (2).jpg,datasets/brain-tumor/labels/train/112 (2).txt,1,0.360915,0.295188,0.130282,0.160798,0.020949085036
train,datasets/brain-tumor/images/train/112.jpg,datasets/brain-tumor/labels/train/112.txt,0,0.61385,0.381455,0.070423,0.070423,0.004959398929
train,datasets/brain-tumor/images/train/113 (2).jpg,datasets/brain-tumor/labels/train/113 (2).txt,0,0.533451,0.478286,0.134977,0.144366,0.019486089582000002
train,datasets/brain-tumor/images/train/113.jpg,datasets/brain-tumor/labels/train/113.txt,0,0.370305,0.297535,0.127934,0.163146,0.020871920364
train,datasets/brain-tumor/images/train/114.jpg,datasets/brain-tumor/labels/train/114.txt,0,0.600352,0.373239,0.092723,0.077465,0.007182787195000001
train,datasets/brain-tumor/images/train/115.jpg,datasets/brain-tumor/labels/train/115.txt,0,0.53169,0.4777,0.126761,0.140845,0.017853653045
train,datasets/brain-tumor/images/train/116.jpg,datasets/brain-tumor/labels/train/116.txt,0,0.602113,0.370305,0.096244,0.092723,0.008924032412
train,datasets/brain-tumor/images/train/118.jpg,datasets/brain-tumor/labels/train/118.txt,0,0.601526,0.370305,0.097418,0.102113,0.009947644234
train,datasets/brain-tumor/images/train/119.jpg,datasets/brain-tumor/labels/train/119.txt,0,0.534038,0.475939,0.13615,0.127934,0.0174182141
train,datasets/brain-tumor/images/train/124.jpg,datasets/brain-tumor/labels/train/124.txt,0,0.521127,0.4777,0.105634,0.119718,0.012646291212000001
train,datasets/brain-tumor/images/train/125.jpg,datasets/brain-tumor/labels/train/125.txt,0,0.515845,0.47946,0.106808,0.130282,0.013915159856000002
train,datasets/brain-tumor/images/train/125.jpg,datasets/brain-tumor/labels/train/125.txt,0,0.640845,0.562207,0.042254,0.042254,0.001785400516
train,datasets/brain-tumor/images/train/128 (2).jpg,datasets/brain-tumor/labels/train/128 (2).txt,0,0.517606,0.483568,0.105634,0.115023,0.012150339582
train,datasets/brain-tumor/images/train/128 (2).jpg,datasets/brain-tumor/labels/train/128 (2).txt,0,0.641432,0.562207,0.062207,0.065728,0.004088741696
train,datasets/brain-tumor/images/train/128.jpg,datasets/brain-tumor/labels/train/128.txt,0,0.597418,0.359155,0.103286,0.100939,0.010425585554
train,datasets/brain-tumor/images/train/138.jpg,datasets/brain-tumor/labels/train/138.txt,0,0.60446,0.356808,0.065728,0.065728,0.004320169983999999
train,datasets/brain-tumor/images/train/144.jpg,datasets/brain-tumor/labels/train/144.txt,0,0.600352,0.353873,0.064554,0.055164,0.003561056856
train,datasets/brain-tumor/images/train/61 (3).jpg,datasets/brain-tumor/labels/train/61 (3).txt,0,0.68838,0.25,0.097418,0.091549,0.008918520482000002
train,datasets/brain-tumor/images/train/61 (4).jpg,datasets/brain-tumor/labels/train/61 (4).txt,1,0.336854,0.221831,0.086854,0.124413,0.010805766702
train,datasets/brain-tumor/images/train/61 (5).jpg,datasets/brain-tumor/labels/train/61 (5).txt,1,0.379695,0.071596,0.057512,0.089202,0.005130185424000001
train,datasets/brain-tumor/images/train/61 (5).jpg,datasets/brain-tumor/labels/train/61 (5).txt,1,0.461854,0.213615,0.055164,0.049296,0.0027193645439999997
train,datasets/brain-tumor/images/train/61 (6).jpg,datasets/brain-tumor/labels/train/61 (6).txt,1,0.717723,0.358568,0.050469,0.048122,0.002428669218
train,datasets/brain-tumor/images/train/61 (7).jpg,datasets/brain-tumor/labels/train/61 (7).txt,1,0.460681,0.253521,0.059859,0.077465,0.004636977435000001
train,datasets/brain-tumor/images/train/61 (8).jpg,datasets/brain-tumor/labels/train/61 (8).txt,1,0.369131,0.269366,0.043427,0.048122,0.002089794094
train,datasets/brain-tumor/images/train/61.jpg,datasets/brain-tumor/labels/train/61.txt,0,0.445423,0.269366,0.146714,0.111502,0.016358904428
train,datasets/brain-tumor/images/train/62 (10).jpg,datasets/brain-tumor/labels/train/62 (10).txt,1,0.411972,0.174883,0.103286,0.068075,0.00703119445
train,datasets/brain-tumor/images/train/62 (11).jpg,datasets/brain-tumor/labels/train/62 (11).txt,1,0.3527,0.249413,0.097418,0.10446,0.01017628428
train,datasets/brain-tumor/images/train/62 (12).jpg,datasets/brain-tumor/labels/train/62 (12).txt,1,0.622066,0.345657,0.133803,0.125587,0.016803917361000002
train,datasets/brain-tumor/images/train/62 (13).jpg,datasets/brain-tumor/labels/train/62 (13).txt,1,0.398474,0.255282,0.179577,0.160798,0.028875622445999997
train,datasets/brain-tumor/images/train/62 (14).jpg,datasets/brain-tumor/labels/train/62 (14).txt,1,0.351526,0.379108,0.170188,0.161972,0.027565690736
train,datasets/brain-tumor/images/train/62 (15).jpg,datasets/brain-tumor/labels/train/62 (15).txt,1,0.560446,0.372653,0.214789,0.163146,0.035041966194000004
train,datasets/brain-tumor/images/train/62 (2).jpg,datasets/brain-tumor/labels/train/62 (2).txt,0,0.373826,0.437207,0.109155,0.139671,0.015245788004999998
train,datasets/brain-tumor/images/train/62 (3).jpg,datasets/brain-tumor/labels/train/62 (3).txt,0,0.328052,0.460681,0.078638,0.120892,0.009506705096
train,datasets/brain-tumor/images/train/62 (4).jpg,datasets/brain-tumor/labels/train/62 (4).txt,0,0.438967,0.15669,0.119718,0.134977,0.016159176486
train,datasets/brain-tumor/images/train/62 (5).jpg,datasets/brain-tumor/labels/train/62 (5).txt,0,0.631455,0.091549,0.100939,0.079812,0.008056143468
train,datasets/brain-tumor/images/train/62 (6).jpg,datasets/brain-tumor/labels/train/62 (6).txt,1,0.613263,0.308099,0.116197,0.132629,0.015411091912999999
train,datasets/brain-tumor/images/train/62 (7).jpg,datasets/brain-tumor/labels/train/62 (7).txt,1,0.364437,0.380282,0.092723,0.084507,0.007835742561
train,datasets/brain-tumor/images/train/62 (8).jpg,datasets/brain-tumor/labels/train/62 (8).txt,1,0.359155,0.131455,0.096244,0.07277,0.00700367588
train,datasets/brain-tumor/images/train/62 (8).jpg,datasets/brain-tumor/labels/train/62 (8).txt,1,0.36561,0.213615,0.149061,0.110329,0.016445751068999998
train,datasets/brain-tumor/images/train/62 (9).jpg,datasets/brain-tumor/labels/train/62 (9).txt,1,0.379695,0.07277,0.050469,0.089202,0.004501935738
train,datasets/brain-tumor/images/train/62 (9).jpg,datasets/brain-tumor/labels/train/62 (9).txt,1,0.460681,0.210681,0.04108,0.048122,0.00197685176
train,datasets/brain-tumor/images/train/62.jpg,datasets/brain-tumor/labels/train/62.txt,0,0.6473,0.358568,0.085681,0.102113,0.008749143953
train,datasets/brain-tumor/images/train/63 (2).jpg,datasets/brain-tumor/labels/train/63 (2).txt,0,0.396714,0.327465,0.093897,0.096244,0.009037022867999999
train,datasets/brain-tumor/images/train/63 (3).jpg,datasets/brain-tumor/labels/train/63 (3).txt,0,0.696596,0.25,0.109155,0.098592,0.01076180976
train,datasets/brain-tumor/images/train/63 (4).jpg,datasets/brain-tumor/labels/train/63 (4).txt,0,0.629108,0.39554,0.119718,0.107981,0.012927269358
train,datasets/brain-tumor/images/train/63 (5).jpg,datasets/brain-tumor/labels/train/63 (5).txt,1,0.313967,0.358568,0.116197,0.17723,0.020593594309999998
train,datasets/brain-tumor/images/train/63 (6).jpg,datasets/brain-tumor/labels/train/63 (6).txt,1,0.378521,0.318662,0.085681,0.123239,0.010559240759
train,datasets/brain-tumor/images/train/63 (7).jpg,datasets/brain-tumor/labels/train/63 (7).txt,1,0.360915,0.235915,0.106808,0.105634,0.011282556272
train,datasets/brain-tumor/images/train/63 (7).jpg,datasets/brain-tumor/labels/train/63 (7).txt,1,0.452465,0.277582,0.062207,0.062207,0.003869710849
train,datasets/brain-tumor/images/train/63 (7).jpg,datasets/brain-tumor/labels/train/63 (7).txt,1,0.355634,0.312207,0.07277,0.058685,0.004270507450000001
train,datasets/brain-tumor/images/train/63 (8).jpg,datasets/brain-tumor/labels/train/63 (8).txt,1,0.355047,0.187793,0.092723,0.098592,0.009141746016
train,datasets/brain-tumor/images/train/63.jpg,datasets/brain-tumor/labels/train/63.txt,0,0.43662,0.269953,0.110329,0.086854,0.009582514965999999
train,datasets/brain-tumor/images/train/64 (2).jpg,datasets/brain-tumor/labels/train/64 (2).txt,0,0.376761,0.436033,0.105634,0.127934,0.013514180156
train,datasets/brain-tumor/images/train/64 (3).jpg,datasets/brain-tumor/labels/train/64 (3).txt,0,0.360915,0.231808,0.125587,0.097418,0.012234434366000002
train,datasets/brain-tumor/images/train/64 (3).jpg,datasets/brain-tumor/labels/train/64 (3).txt,0,0.453052,0.164906,0.042254,0.045775,0.0019341768500000002
train,datasets/brain-tumor/images/train/64 (4).jpg,datasets/brain-tumor/labels/train/64 (4).txt,0,0.433099,0.158451,0.126761,0.143192,0.018151161112000002
train,datasets/brain-tumor/images/train/64 (5).jpg,datasets/brain-tumor/labels/train/64 (5).txt,0,0.627934,0.393779,0.110329,0.09507,0.01048897803
train,datasets/brain-tumor/images/train/64 (6).jpg,datasets/brain-tumor/labels/train/64 (6).txt,1,0.336268,0.221244,0.097418,0.153756,0.014978602008
train,datasets/brain-tumor/images/train/64 (7).jpg,datasets/brain-tumor/labels/train/64 (7).txt,1,0.361502,0.184272,0.119718,0.173709,0.020796094062
train,datasets/brain-tumor/images/train/64 (8).jpg,datasets/brain-tumor/labels/train/64 (8).txt,1,0.638498,0.376761,0.131455,0.119718,0.015737529689999998
train,datasets/brain-tumor/images/train/64.jpg,datasets/brain-tumor/labels/train/64.txt,0,0.428404,0.265258,0.086854,0.077465,0.006728145110000001
train,datasets/brain-tumor/images/train/65 (10).jpg,datasets/brain-tumor/labels/train/65 (10).txt,1,0.350939,0.372066,0.157277,0.140845,0.022151679065
train,datasets/brain-tumor/images/train/65 (11).jpg,datasets/brain-tumor/labels/train/65 (11).txt,1,0.361502,0.379108,0.093897,0.08216,0.007714577519999999
train,datasets/brain-tumor/images/train/65 (12).jpg,datasets/brain-tumor/labels/train/65 (12).txt,1,0.391432,0.388498,0.191315,0.220657,0.042214993955
train,datasets/brain-tumor/images/train/65 (2).jpg,datasets/brain-tumor/labels/train/65 (2).txt,0,0.341549,0.445423,0.105634,0.158451,0.016737812934
train,datasets/brain-tumor/images/train/65 (3).jpg,datasets/brain-tumor/labels/train/65 (3).txt,0,0.702465,0.25,0.109155,0.098592,0.01076180976
train,datasets/brain-tumor/images/train/65 (4).jpg,datasets/brain-tumor/labels/train/65 (4).txt,0,0.626174,0.102113,0.085681,0.051643,0.004424823883
train,datasets/brain-tumor/images/train/65 (5).jpg,datasets/brain-tumor/labels/train/65 (5).txt,0,0.622653,0.386737,0.09507,0.078638,0.00747611466
train,datasets/brain-tumor/images/train/65 (6).jpg,datasets/brain-tumor/labels/train/65 (6).txt,1,0.651408,0.348005,0.131455,0.156103,0.020520519864999996
train,datasets/brain-tumor/images/train/65 (7).jpg,datasets/brain-tumor/labels/train/65 (7).txt,1,0.405516,0.176056,0.102113,0.070423,0.007191103799
train,datasets/brain-tumor/images/train/65 (8).jpg,datasets/brain-tumor/labels/train/65 (8).txt,1,0.363263,0.256455,0.10446,0.142019,0.014835304740000001
train,datasets/brain-tumor/images/train/65 (9).jpg,datasets/brain-tumor/labels/train/65 (9).txt,1,0.658451,0.353873,0.100939,0.116197,0.011728808983
train,datasets/brain-tumor/images/train/65.jpg,datasets/brain-tumor/labels/train/65.txt,0,0.372066,0.266432,0.159624,0.103286,0.016486924463999998
train,datasets/brain-tumor/images/train/66 (10).jpg,datasets/brain-tumor/labels/train/66 (10).txt,1,0.380282,0.318662,0.129108,0.139671,0.018032643467999997
train,datasets/brain-tumor/images/train/66 (11).jpg,datasets/brain-tumor/labels/train/66 (11).txt,1,0.443075,0.22946,0.038732,0.045775,0.0017729573000000002
train,datasets/brain-tumor/images/train/66 (11).jpg,datasets/brain-tumor/labels/train/66 (11).txt,1,0.545775,0.181925,0.049296,0.039906,0.0019672061759999997
train,datasets/brain-tumor/images/train/66 (12).jpg,datasets/brain-tumor/labels/train/66 (12).txt,1,0.606221,0.295775,0.151408,0.157277,0.023812996016
train,datasets/brain-tumor/images/train/66 (13).jpg,datasets/brain-tumor/labels/train/66 (13).txt,1,0.704812,0.463028,0.090376,0.090376,0.008167821375999999
train,datasets/brain-tumor/images/train/66 (2).jpg,datasets/brain-tumor/labels/train/66 (2).txt,0,0.366197,0.227113,0.13615,0.109155,0.01486145325
train,datasets/brain-tumor/images/train/66 (3).jpg,datasets/brain-tumor/labels/train/66 (3).txt,0,0.497653,0.265258,0.070423,0.079812,0.005620600476
train,datasets/brain-tumor/images/train/66 (4).jpg,datasets/brain-tumor/labels/train/66 (4).txt,0,0.346244,0.443075,0.122066,0.165493,0.020201068537999998
train,datasets/brain-tumor/images/train/66 (5).jpg,datasets/brain-tumor/labels/train/66 (5).txt,0,0.330986,0.351526,0.086854,0.071596,0.006218398984
train,datasets/brain-tumor/images/train/66 (6).jpg,datasets/brain-tumor/labels/train/66 (6).txt,0,0.428991,0.157277,0.130282,0.143192,0.018655340144000002
train,datasets/brain-tumor/images/train/66 (7).jpg,datasets/brain-tumor/labels/train/66 (7).txt,1,0.338028,0.215962,0.117371,0.159624,0.018735228503999998
train,datasets/brain-tumor/images/train/66 (8).jpg,datasets/brain-tumor/labels/train/66 (8).txt,1,0.359742,0.439554,0.165493,0.139671,0.023114572803
train,datasets/brain-tumor/images/train/66 (9).jpg,datasets/brain-tumor/labels/train/66 (9).txt,1,0.358568,0.191315,0.059859,0.061033,0.003653374347
train,datasets/brain-tumor/images/train/66.jpg,datasets/brain-tumor/labels/train/66.txt,0,0.391432,0.315728,0.073944,0.079812,0.005901618528
train,datasets/brain-tumor/images/train/67 (10).jpg,datasets/brain-tumor/labels/train/67 (10).txt,1,0.65493,0.373826,0.112676,0.16784,0.018911539839999998
train,datasets/brain-tumor/images/train/67 (11).jpg,datasets/brain-tumor/labels/train/67 (11).txt,1,0.365023,0.253521,0.131455,0.157277,0.020674848035
train,datasets/brain-tumor/images/train/67 (2).jpg,datasets/brain-tumor/labels/train/67 (2).txt,0,0.378521,0.428991,0.092723,0.099765,0.009250510095000001
train,datasets/brain-tumor/images/train/67 (3).jpg,datasets/brain-tumor/labels/train/67 (3).txt,0,0.496479,0.27993,0.070423,0.116197,0.008182941330999999
train,datasets/brain-tumor/images/train/67 (4).jpg,datasets/brain-tumor/labels/train/67 (4).txt,0,0.704812,0.250587,0.090376,0.092723,0.008379933848
train,datasets/brain-tumor/images/train/67 (5).jpg,datasets/brain-tumor/labels/train/67 (5).txt,1,0.3527,0.376174,0.153756,0.144366,0.022197138696
train,datasets/brain-tumor/images/train/67 (6).jpg,datasets/brain-tumor/labels/train/67 (6).txt,1,0.639671,0.372066,0.14554,0.138498,0.020156998920000002
train,datasets/brain-tumor/images/train/67 (7).jpg,datasets/brain-tumor/labels/train/67 (7).txt,1,0.369718,0.140845,0.103286,0.091549,0.009455730014000002
train,datasets/brain-tumor/images/train/67 (7).jpg,datasets/brain-tumor/labels/train/67 (7).txt,1,0.379108,0.198357,0.07277,0.051643,0.00375806111
train,datasets/brain-tumor/images/train/67 (7).jpg,datasets/brain-tumor/labels/train/67 (7).txt,1,0.34331,0.231221,0.052817,0.056338,0.002975604146
train,datasets/brain-tumor/images/train/67 (8).jpg,datasets/brain-tumor/labels/train/67 (8).txt,1,0.361502,0.440728,0.15493,0.139671,0.02163922803
train,datasets/brain-tumor/images/train/67 (9).jpg,datasets/brain-tumor/labels/train/67 (9).txt,1,0.380869,0.319249,0.11385,0.138498,0.015767997300000003
train,datasets/brain-tumor/images/train/67.jpg,datasets/brain-tumor/labels/train/67.txt,0,0.367371,0.271714,0.169014,0.120892,0.020432440488
train,datasets/brain-tumor/images/train/68 (10).jpg,datasets/brain-tumor/labels/train/68 (10).txt,1,0.648474,0.368545,0.106808,0.143192,0.015294051136
train,datasets/brain-tumor/images/train/68 (2).jpg,datasets/brain-tumor/labels/train/68 (2).txt,0,0.66608,0.245892,0.076291,0.064554,0.004924889214
train,datasets/brain-tumor/images/train/68 (3).jpg,datasets/brain-tumor/labels/train/68 (3).txt,0,0.330399,0.35446,0.111502,0.089202,0.009946201404
train,datasets/brain-tumor/images/train/68 (4).jpg,datasets/brain-tumor/labels/train/68 (4).txt,1,0.356808,0.379695,0.157277,0.144366,0.022705451382
train,datasets/brain-tumor/images/train/68 (5).jpg,datasets/brain-tumor/labels/train/68 (5).txt,1,0.364437,0.377934,0.083333,0.075117,0.006259724961
train,datasets/brain-tumor/images/train/68 (6).jpg,datasets/brain-tumor/labels/train/68 (6).txt,1,0.326291,0.367371,0.115023,0.117371,0.013500364533
train,datasets/brain-tumor/images/train/68 (7).jpg,datasets/brain-tumor/labels/train/68 (7).txt,1,0.636737,0.478286,0.083333,0.102113,0.008509382629
train,datasets/brain-tumor/images/train/68 (8).jpg,datasets/brain-tumor/labels/train/68 (8).txt,1,0.323944,0.352113,0.164319,0.187793,0.030857957966999996
train,datasets/brain-tumor/images/train/68 (9).jpg,datasets/brain-tumor/labels/train/68 (9).txt,1,0.367958,0.245305,0.111502,0.13615,0.0151809973
train,datasets/brain-tumor/images/train/68.jpg,datasets/brain-tumor/labels/train/68.txt,0,0.357981,0.441901,0.15493,0.184272,0.02854926096
train,datasets/brain-tumor/images/train/69 (2).jpg,datasets/brain-tumor/labels/train/69 (2).txt,0,0.392019,0.210681,0.093897,0.106808,0.010028950775999999
train,datasets/brain-tumor/images/train/69 (3).jpg,datasets/brain-tumor/labels/train/69 (3).txt,0,0.504108,0.308685,0.106808,0.115023,0.012285376584
train,datasets/brain-tumor/images/train/69 (4).jpg,datasets/brain-tumor/labels/train/69 (4).txt,0,0.669014,0.248239,0.08216,0.066901,0.00549658616
train,datasets/brain-tumor/images/train/69 (5).jpg,datasets/brain-tumor/labels/train/69 (5).txt,0,0.428991,0.165493,0.120892,0.122066,0.014756802872
train,datasets/brain-tumor/images/train/69 (6).jpg,datasets/brain-tumor/labels/train/69 (6).txt,1,0.649648,0.342723,0.149061,0.159624,0.023793713063999997
train,datasets/brain-tumor/images/train/69 (7).jpg,datasets/brain-tumor/labels/train/69 (7).txt,1,0.440141,0.16784,0.070423,0.093897,0.006612508430999999
train,datasets/brain-tumor/images/train/69 (8).jpg,datasets/brain-tumor/labels/train/69 (8).txt,1,0.603286,0.293427,0.150235,0.159624,0.02398111164
train,datasets/brain-tumor/images/train/69.jpg,datasets/brain-tumor/labels/train/69.txt,0,0.365023,0.264671,0.169014,0.106808,0.018052047312
train,datasets/brain-tumor/images/train/70 (10).jpg,datasets/brain-tumor/labels/train/70 (10).txt,1,0.609155,0.289319,0.159624,0.160798,0.025667219951999998
train,datasets/brain-tumor/images/train/70 (11).jpg,datasets/brain-tumor/labels/train/70 (11).txt,1,0.622066,0.439554,0.058685,0.050469,0.0029617732650000003
train,datasets/brain-tumor/images/train/70 (2).jpg,datasets/brain-tumor/labels/train/70 (2).txt,0,0.387911,0.214202,0.09507,0.102113,0.00970788291
train,datasets/brain-tumor/images/train/70 (3).jpg,datasets/brain-tumor/labels/train/70 (3).txt,0,0.35446,0.431338,0.152582,0.174883,0.026683997906
train,datasets/brain-tumor/images/train/70 (4).jpg,datasets/brain-tumor/labels/train/70 (4).txt,0,0.338028,0.359155,0.124413,0.103286,0.012850121118
train,datasets/brain-tumor/images/train/70 (5).jpg,datasets/brain-tumor/labels/train/70 (5).txt,1,0.639671,0.36561,0.150235,0.158451,0.023804885985000003
train,datasets/brain-tumor/images/train/70 (6).jpg,datasets/brain-tumor/labels/train/70 (6).txt,1,0.367958,0.137911,0.080986,0.064554,0.005227970244
train,datasets/brain-tumor/images/train/70 (7).jpg,datasets/brain-tumor/labels/train/70 (7).txt,1,0.424883,0.162559,0.058685,0.052817,0.0030995656450000003
train,datasets/brain-tumor/images/train/70 (8).jpg,datasets/brain-tumor/labels/train/70 (8).txt,1,0.661385,0.375,0.118545,0.181925,0.021566299125
train,datasets/brain-tumor/images/train/70 (9).jpg,datasets/brain-tumor/labels/train/70 (9).txt,1,0.349178,0.368545,0.139671,0.124413,0.017376888123
train,datasets/brain-tumor/images/train/70.jpg,datasets/brain-tumor/labels/train/70.txt,0,0.681925,0.411385,0.065728,0.078638,0.005168718464
train,datasets/brain-tumor/images/train/71 (2).jpg,datasets/brain-tumor/labels/train/71 (2).txt,0,0.383803,0.211854,0.107981,0.102113,0.011026263852999998
train,datasets/brain-tumor/images/train/71 (3).jpg,datasets/brain-tumor/labels/train/71 (3).txt,0,0.504108,0.307512,0.134977,0.133803,0.018060327531000002
train,datasets/brain-tumor/images/train/71 (3).jpg,datasets/brain-tumor/labels/train/71 (3).txt,0,0.423709,0.220657,0.068075,0.079812,0.005433201899999999
train,datasets/brain-tumor/images/train/71 (4).jpg,datasets/brain-tumor/labels/train/71 (4).txt,1,0.648474,0.367958,0.090376,0.11385,0.0102893076
train,datasets/brain-tumor/images/train/71 (5).jpg,datasets/brain-tumor/labels/train/71 (5).txt,1,0.372066,0.328638,0.117371,0.150235,0.017633232185
train,datasets/brain-tumor/images/train/71 (6).jpg,datasets/brain-tumor/labels/train/71 (6).txt,1,0.398474,0.372653,0.16784,0.212441,0.03565609744
train,datasets/brain-tumor/images/train/71.jpg,datasets/brain-tumor/labels/train/71.txt,0,0.353286,0.265845,0.143192,0.099765,0.014285549880000002
train,datasets/brain-tumor/images/train/72 (10).jpg,datasets/brain-tumor/labels/train/72 (10).txt,1,0.639085,0.356221,0.165493,0.153756,0.025445541708
train,datasets/brain-tumor/images/train/72 (11).jpg,datasets/brain-tumor/labels/train/72 (11).txt,1,0.328052,0.264671,0.059859,0.071596,0.004285664964
train,datasets/brain-tumor/images/train/72 (2).jpg,datasets/brain-tumor/labels/train/72 (2).txt,0,0.581573,0.388498,0.10446,0.103286,0.01078925556
train,datasets/brain-tumor/images/train/72 (3).jpg,datasets/brain-tumor/labels/train/72 (3).txt,0,0.665493,0.251761,0.07277,0.073944,0.00538090488
train,datasets/brain-tumor/images/train/72 (3).jpg,datasets/brain-tumor/labels/train/72 (3).txt,0,0.715376,0.235329,0.048122,0.066901,0.003219409922
train,datasets/brain-tumor/images/train/72 (4).jpg,datasets/brain-tumor/labels/train/72 (4).txt,1,0.610915,0.285798,0.160798,0.158451,0.025478603898
